Date, Water Temperature, Salinity, Pressure, Density, Wave Period, Wave Mean Height, Wave Significant Height, Wind Speed, Wind Gusts, Wind Provenance, Air Temperature, Humidity
2022-05-19T02:30,4.46,25.2,101.06,1020.2,3.4,0.7,1,14,18,320,6.2,66
2022-05-19T03:00,4.4,25.24,101.06,1020.23,3.2,0.5,1,8,11,322,5.8,70
2022-05-19T03:30,4.44,25.2,101.06,1020.2,3.1,0.4,0.6,6,8,278,5.8,70
2022-05-19T04:00,4.54,25.1,101.03,1020.12,3.2,0.3,0.5,2,5,226,5.6,68
2022-05-19T04:30,4.61,25,101.009995,1020.04,3.1,0.2,0.4,5,8,168,5.8,61
2022-05-19T05:00,4.6,24.96,101.009995,1020.01,3.3,0.2,0.3,8,11,200,5.3,73
2022-05-19T05:30,4.6,24.97,101,1020.02,3.2,0.2,0.3,7,9,215,5.1,74
2022-05-19T06:00,4.66,25.06,100.990005,1020.09,3.3,0.2,0.2,12,15,212,5,78
2022-05-19T06:30,4.69,25.08,100.97,1020.11,3.4,0.1,0.2,18,21,215,4.6,79
2022-05-19T07:00,4.71,25.12,100.96,1020.14,3.8,0.1,0.2,15,18,222,4.3,85
2022-05-19T07:30,4.71,25.13,100.95,1020.15,3.5,0.1,0.2,17,20,218,4.3,85
2022-05-19T08:00,4.73,25.15,100.909996,1020.16,3.3,0.2,0.2,13,16,185,4.6,80
2022-05-19T08:30,4.71,25.14,100.92,1020.15,3.1,0.2,0.3,14,17,217,4.6,80
2022-05-19T09:00,4.69,25.14,100.9,1020.15,3.3,0.2,0.7,10,13,223,4.5,79
2022-05-19T09:30,4.56,24.95,100.909996,1020,2.9,0.2,0.4,12,18,216,4,81
2022-05-19T10:00,4.5,24.98,100.93,1020.03,3.5,0.2,0.3,13,18,241,4.5,79
2022-05-19T10:30,4.51,25.03,100.95,1020.07,3.1,0.2,0.4,17,22,249,4.6,78
2022-05-19T11:00,4.5,25.13,100.95,1020.15,3,0.2,0.3,15,21,224,4.6,78
2022-05-19T11:30,4.47,25.21,100.94,1020.21,3,0.2,0.3,17,24,202,4.9,80
2022-05-19T12:00,4.62,25.16,100.979996,1020.17,2.8,0.2,0.4,13,17,226,5.1,79
2022-05-19T12:30,4.69,25.17,100.979996,1020.18,2.6,0.2,0.2,15,18,252,5.4,77
2022-05-19T13:30,4.88,25.15,100.95,1020.16,,,,10,12,236,5.7,77
2022-05-19T14:00,4.89,25.07,100.93,1020.1,2.6,0.1,0.2,11,13,237,5.7,79
2022-05-19T14:30,4.86,25.24,100.9,1020.23,3,0.1,0.1,10,12,224,6.1,76
2022-05-19T15:30,5.27,24.74,100.840004,1019.83,3.7,0.1,0.1,6,8,225,6.5,78
2022-05-19T16:00,5.02,24.86,100.81,1019.93,3.2,0.1,0.1,6,7,175,6.9,76
2022-05-19T16:30,5.07,25.07,100.759995,1020.1,3.2,0.1,0.1,9,10,263,7.1,75
2022-05-19T17:00,6.18,25.1,100.72,1020.12,3,0.1,0.2,2,4,223,7,80
2022-05-19T17:30,6.51,24.94,100.7,1019.99,2.8,0.1,0.2,12,14,251,7.5,76
2022-05-19T18:00,6.34,25.04,100.65,1020.07,3.2,0.2,0.6,12,14,271,7.7,76
2022-05-19T18:30,6.45,25.01,100.62,1020.05,3,0.2,0.4,3,5,209,8.3,70
2022-05-19T19:00,6.29,24.98,100.58,1020.03,3.1,0.1,0.2,11,13,100,7.5,85
2022-05-19T19:30,6.5,25.05,100.58,1020.08,2.9,0.1,0.1,12,14,122,7.1,85
2022-05-19T20:00,6.83,25.01,100.53,1020.05,3.1,0.1,0.1,12,14,118,7.1,85
2022-05-19T20:30,6.45,24.97,100.53,1020.02,0,0,0,12,14,118,7.4,80
2022-05-19T21:00,5.97,25.04,100.53,1020.07,0,0,0,13,15,104,7.4,80
2022-05-19T21:30,5.54,25.06,100.509995,1020.09,0,0,0,13,15,118,7.9,73
2022-05-19T22:00,6.54,24.97,100.509995,1020.02,0,0,0,12,15,117,8,75
2022-05-19T22:30,7.14,24.57,100.509995,1019.69,0,0,0,10,13,97,8.1,75
2022-05-19T23:00,6.67,24.43,100.53,1019.58,0,0,0,11,13,83,8.2,72
2022-05-19T23:30,6.51,24.44,100.53,1019.59,0,0,0,13,15,95,8,73
2022-05-20T00:00,6.39,24.45,100.53,1019.6,0,0,0,15,17,96,8.1,73
2022-05-20T00:30,6.43,24.51,100.55,1019.65,0,0,0,11,13,91,8.1,73
2022-05-20T01:00,6.32,24.6,100.57,1019.72,0,0,0,13,16,91,8.2,73
2022-05-20T01:30,6.25,24.81,100.6,1019.89,0,0,0,11,12,102,7.6,80
2022-05-20T02:00,6.24,25.05,100.62,1020.08,4.8,0.1,0.1,8,9,120,7.5,79
2022-05-20T02:30,6.69,25.08,100.63,1020.11,4.9,0.1,0.1,9,11,137,8.8,72
2022-05-20T03:00,6.14,24.9,100.65,1019.96,0,0,0,8,10,142,9.7,64
2022-05-20T03:30,5.98,24.84,100.68,1019.91,0,0,0,5,7,139,8.6,71
2022-05-20T04:00,5.61,24.86,100.67,1019.93,0,0,0,13,18,215,8.6,71
2022-05-20T04:30,5.95,24.89,100.75,1019.95,0,0,0,16,18,222,9.4,69
2022-05-20T05:00,5.8,24.91,100.770004,1019.97,2.5,0.1,0.2,29,38,230,8.9,78
2022-05-20T05:30,5.84,24.95,100.79,1020,2.6,0.4,0.7,20,27,267,7.9,83
2022-05-20T06:00,5.96,24.95,100.8,1020,2.7,0.5,0.8,17,24,211,7.9,83
2022-05-20T06:30,5.93,24.96,100.85,1020.01,2.8,0.4,0.8,15,19,224,7.8,84
2022-05-20T07:00,5.91,24.97,100.85,1020.02,2.7,0.3,0.5,21,28,214,7.8,85
2022-05-20T07:30,5.96,25.01,100.909996,1020.05,2.7,0.3,0.7,21,27,242,8.7,77
2022-05-20T08:00,5.94,25.02,100.909996,1020.06,2.8,0.4,0.7,18,24,228,8.2,78
2022-05-20T08:30,5.92,25.04,100.96,1020.07,3,0.4,0.9,16,22,212,7.8,81
2022-05-20T09:00,5.26,25.16,100.979996,1020.17,3,0.3,0.7,17,22,198,7.4,83
2022-05-20T09:30,5.48,25.12,101.009995,1020.14,3.3,0.3,0.9,20,25,191,7.8,79
2022-05-20T10:00,5.59,25.1,101.08,1020.12,2.9,0.3,0.5,21,27,176,8,78
2022-05-20T10:30,5.66,25.06,101.08,1020.09,3,0.4,0.6,17,24,228,8,78
2022-05-20T11:00,5.91,24.65,101.2,1019.76,3.4,0.3,0.6,12,17,253,7.3,82
2022-05-20T11:30,5.9,24.6,101.229996,1019.72,3.2,0.3,0.5,10,14,252,7.5,81
2022-05-20T12:00,5.89,24.56,101.25,1019.69,3,0.3,0.4,11,14,221,7.8,81
2022-05-20T12:30,6.04,24.54,101.259995,1019.67,3.1,0.2,0.4,8,12,215,7.9,80
2022-05-20T13:00,6.04,24.55,101.25,1019.68,3.1,0.2,0.3,2,6,222,7.6,82
2022-05-20T13:30,6.26,24.65,101.28,1019.76,2.9,0.2,0.3,3,5,179,7.6,82
2022-05-20T14:00,6.18,24.64,101.32,1019.75,2.7,0.2,0.3,6,8,300,8.7,78
2022-05-20T14:30,6.35,24.63,101.35,1019.74,2.7,0.2,0.3,13,16,301,8,82
2022-05-20T15:00,6.79,24.68,101.32,1019.78,2.7,0.2,0.3,13,16,280,7.8,84
2022-05-20T15:30,6.55,24.55,101.28,1019.68,2.9,0.1,0.2,13,16,275,8,84
2022-05-20T16:00,6.48,24.97,101.240005,1020.02,3.5,0.1,0.1,16,19,263,8.1,84
2022-05-20T16:30,5.92,25.3,101.25,1020.28,3.6,0.1,0.1,12,14,268,8.3,84
2022-05-20T17:00,6.95,25.32,101.270004,1020.3,3.4,0.1,0.1,19,22,257,8.7,82
2022-05-20T17:30,6.38,25.3,101.229996,1020.28,3.2,0.1,0.2,19,22,251,8.6,83
2022-05-20T18:00,6.36,25.31,101.259995,1020.29,2.4,0.2,0.4,19,24,258,8.7,83
2022-05-20T18:30,6.64,25.36,101.28,1020.33,2.4,0.2,0.4,19,25,250,8.7,82
2022-05-20T19:00,7.36,25.22,101.28,1020.22,2.6,0.2,0.3,14,19,245,8.9,82
2022-05-20T19:30,7.31,24.98,101.240005,1020.03,2.7,0.2,0.3,17,21,253,9.4,80
2022-05-20T20:00,7.23,24.94,101.22,1019.99,2.8,0.2,0.4,16,20,269,9.5,81
2022-05-20T20:30,7.26,24.92,101.22,1019.98,2.8,0.2,0.3,16,20,231,9.4,81
2022-05-20T21:00,7.25,24.87,101.2,1019.94,2.8,0.2,0.3,11,15,265,9,84
2022-05-20T21:30,6.86,24.87,101.18,1019.94,3.2,0.2,0.3,9,12,187,8.9,86
2022-05-20T22:00,6.98,24.84,101.17,1019.91,3,0.2,0.3,5,8,189,8.9,86
2022-05-20T22:30,7.11,24.74,101.12,1019.83,3.3,0.1,0.2,8,11,189,9.9,79
2022-05-20T23:00,7.77,24.62,101.13,1019.74,3.3,0.1,0.2,9,12,151,9.8,80
2022-05-20T23:30,8.19,24.54,101.090004,1019.67,3.3,0.1,0.2,11,13,120,9.5,81
2022-05-21T00:00,7.73,24.55,101.11,1019.68,3.4,0.1,0.3,8,10,123,9,86
2022-05-21T00:30,7.8,24.52,101.12,1019.65,3.4,0.1,0.2,14,17,110,8.8,87
2022-05-21T01:00,6.93,24.64,101.12,1019.75,3.5,0.1,0.2,11,15,107,8.8,87
2022-05-21T01:30,7.98,24.23,101.15,1019.42,3.3,0.1,0.2,7,10,106,9.3,85
2022-05-21T02:00,8.23,24.1,101.12,1019.32,3.2,0.1,0.2,8,12,132,9.6,82
2022-05-21T02:30,7.79,24.24,101.090004,1019.43,3,0.1,0.1,10,15,183,11.5,75
2022-05-21T03:00,7.63,24.37,101.03,1019.53,2.8,0.1,0.1,22,26,196,11.1,76
2022-05-21T03:30,7.23,25.02,101.009995,1020.06,2.6,0.1,0.2,20,24,187,10.5,79
2022-05-21T04:00,7.46,24.81,101.009995,1019.89,2.6,0.1,0.1,16,20,196,10.5,78
2022-05-21T04:30,7.65,24.59,101.020004,1019.71,2.7,0.2,0.3,12,15,210,10.7,79
2022-05-21T05:00,7.94,24.16,100.990005,1019.36,2.8,0.2,0.4,12,15,222,10.4,81
2022-05-21T05:30,7.81,24.2,100.95,1019.4,2.8,0.3,0.5,15,19,208,10.5,81
2022-05-21T06:00,7.91,23.86,100.93,1019.12,3,0.3,0.4,14,20,183,10.4,82
2022-05-21T06:30,7.66,23.88,100.86,1019.14,3.1,0.3,0.7,12,18,196,10.4,83
2022-05-21T07:00,7.4,23.94,100.840004,1019.19,3.1,0.4,0.7,11,15,197,10.2,84
2022-05-21T07:30,7.72,23.7,100.88,1018.99,3,0.4,0.6,20,26,207,10.5,84
2022-05-21T08:00,7.08,23.98,100.88,1019.22,3.1,0.5,0.7,26,36,196,10.9,82
2022-05-21T08:30,7.57,23.53,100.78,1018.86,3.3,0.6,0.9,29,41,172,10.5,84
2022-05-21T09:00,7.3,23.41,100.840004,1018.76,3.1,0.6,1,29,37,203,10.9,84
2022-05-21T09:30,7.56,23.14,100.740005,1018.54,3.4,0.7,1,30,39,176,10.9,84
2022-05-21T10:00,7.41,23.14,100.729996,1018.54,3.5,0.8,1.5,26,34,185,10.8,85
2022-05-21T10:30,7.25,23.17,100.57,1018.57,3.6,0.8,1.4,38,51,185,10.8,85
2022-05-21T11:00,7.28,23.09,100.590004,1018.5,3.7,0.9,1.3,17,26,162,11.9,83
2022-05-21T11:30,7.32,23.05,100.68,1018.47,4.1,0.8,1.3,27,36,243,12,82
2022-05-21T12:00,7.38,23.03,100.759995,1018.45,3.8,0.8,1.4,15,21,229,9.8,90
2022-05-21T12:30,7.41,22.99,100.770004,1018.42,4.3,1.1,1.4,12,18,245,10.2,90
2022-05-21T13:00,7.43,22.96,100.79,1018.4,4.3,1,1.7,11,17,252,8.8,93
2022-05-21T13:30,7.45,22.91,100.8,1018.36,4,0.7,1,11,17,259,8.9,93
2022-05-21T14:00,7.46,22.91,100.759995,1018.36,3.5,0.6,1.1,18,23,243,9.2,93
2022-05-21T14:30,7.43,22.93,100.63,1018.37,3.3,0.7,1.2,7,11,192,9.3,94
2022-05-21T15:00,7.52,23.01,100.81,1018.44,3.2,0.7,1,25,31,230,11.8,87
2022-05-21T15:30,7.56,23.03,100.79,1018.45,2.9,0.7,1.2,17,22,217,9.1,93
2022-05-21T16:00,7.42,23.09,100.75,1018.5,3.1,0.7,1.2,12,18,266,9.5,100
2022-05-21T16:30,8.53,22.73,100.75,1018.21,3,0.6,1,13,18,226,9.5,100
2022-05-21T17:00,8.44,22.79,100.72,1018.26,3,0.5,0.8,12,15,282,9.5,100
2022-05-21T17:30,8.72,22.68,100.72,1018.17,3.6,0.5,0.9,12,17,240,11.2,91
2022-05-21T18:00,8.68,22.62,100.72,1018.12,3.5,0.5,0.7,14,17,218,10.8,93
2022-05-21T18:30,8.6,22.55,100.740005,1018.07,3.6,0.5,0.7,4,6,37,10.6,92
2022-05-21T19:00,8.49,22.52,100.729996,1018.04,3.8,0.6,0.9,18,23,254,11.5,91
2022-05-21T19:30,8.33,22.46,100.72,1018,3.8,0.6,0.9,17,21,228,11.3,92
2022-05-21T20:00,8.15,22.41,100.7,1017.95,3.7,0.6,1,17,22,232,10.9,92
2022-05-21T20:30,7.96,22.45,100.72,1017.99,3.5,0.5,0.7,24,29,253,11.8,94
2022-05-21T21:00,7.99,22.45,100.85,1017.99,3.6,0.7,1,35,54,279,13,90
2022-05-21T21:30,7.82,22.6,100.9,1018.11,3.7,0.8,1.1,19,25,347,12.1,91
2022-05-21T22:00,7.94,22.58,100.94,1018.09,3.9,0.7,1.2,12,16,354,11.8,89
2022-05-21T22:30,8.06,22.62,100.95,1018.12,3.9,0.5,0.7,5,7,47,10.3,92
2022-05-21T23:00,8.14,22.52,101.009995,1018.04,3.8,0.4,0.7,16,20,162,10.3,91
2022-05-21T23:30,8.09,22.52,101.05,1018.04,3.9,0.4,0.8,6,9,177,10.6,100
2022-05-22T00:00,8.01,22.58,101.08,1018.09,3.7,0.3,0.6,9,11,182,10.7,100
2022-05-22T00:30,8.15,22.63,101.1,1018.13,3.6,0.3,0.5,4,7,195,10.7,94
2022-05-22T01:00,8.31,22.68,101.1,1018.17,3.5,0.3,0.4,5,10,189,10.7,94
2022-05-22T01:30,8.41,22.8,101.15,1018.27,3.4,0.3,0.4,10,13,204,11.3,100
2022-05-22T02:00,8.26,22.68,101.22,1018.17,3.1,0.2,0.4,6,9,221,11.2,94
2022-05-22T02:30,8.29,22.68,101.240005,1018.17,3.3,0.2,0.4,6,9,181,11.5,94
2022-05-22T03:00,8.31,22.65,101.259995,1018.15,3.2,0.2,0.4,8,11,261,12.2,100
2022-05-22T03:30,8.39,22.65,101.28,1018.15,3.1,0.2,0.3,8,12,40,9.5,100
2022-05-22T04:00,8.42,22.64,101.29,1018.14,2.8,0.2,0.3,7,9,344,9.4,100
2022-05-22T04:30,8.33,22.59,101.32,1018.1,2.9,0.2,0.3,7,10,9,9.6,100
2022-05-22T05:00,8.7,22.53,101.29,1018.05,3.7,0.1,0.2,9,12,20,8.6,100
2022-05-22T05:30,8.71,22.83,101.3,1018.29,4.1,0.1,0.1,4,6,59,8.5,100
2022-05-22T06:00,8.46,22.69,101.340004,1018.18,3.7,0.1,0.1,6,7,14,8.5,100
2022-05-22T06:30,8.38,22.61,101.37,1018.12,4,0.1,0.2,5,6,117,8.5,100
2022-05-22T07:00,8.27,22.58,101.4,1018.09,3.8,0.1,0.1,7,7,177,8.5,100
2022-05-22T07:30,8.1,22.55,101.4,1018.07,3.9,0.1,0.1,3,4,232,8.5,100
2022-05-22T08:00,7.98,22.54,101.36,1018.06,4.5,0.1,0.1,7,8,216,8.8,100
2022-05-22T08:30,7.97,22.53,101.38,1018.05,4.1,0.1,0.1,6,7,254,8.8,100
2022-05-22T09:00,7.9,22.53,101.409996,1018.05,4.4,0.1,0.2,8,9,292,8.9,100
2022-05-22T09:30,7.89,22.53,101.409996,1018.05,4.7,0.1,0.2,8,9,314,8.9,100
2022-05-22T10:00,7.83,22.52,101.43,1018.04,4.8,0.2,0.3,5,6,354,9.4,100
2022-05-22T10:30,7.84,22.5,101.490005,1018.03,5.5,0.2,0.3,1,2,202,8.7,100
2022-05-22T11:00,7.88,22.49,101.490005,1018.02,5,0.2,0.3,7,8,28,8.7,100
2022-05-22T11:30,7.87,22.49,101.39,1018.02,5.4,0.2,0.4,8,9,43,8.4,100
2022-05-22T12:00,7.8,22.56,101.409996,1018.08,5.3,0.2,0.4,11,13,23,8.5,100
2022-05-22T12:30,7.92,22.58,101.479996,1018.09,5.2,0.2,0.5,8,10,72,8.8,100
2022-05-22T13:00,7.98,22.63,101.4,1018.13,5.6,0.2,0.4,13,17,76,8.5,100
2022-05-22T13:30,7.95,22.64,101.43,1018.14,5.2,0.2,0.4,14,16,65,8.5,100
2022-05-22T14:00,8.08,22.7,101.47,1018.19,5,0.3,0.5,13,15,74,8.6,100
2022-05-22T14:30,8.4,22.75,101.45,1018.23,4,0.2,0.4,14,17,84,8.6,100
2022-05-22T15:00,8.64,22.81,101.39,1018.28,4,0.3,0.4,20,24,99,8.5,100
2022-05-22T15:30,8.55,22.84,101.33,1018.3,3.2,0.3,0.4,19,24,91,8.4,100
2022-05-22T16:00,8.52,22.88,101.29,1018.33,3.1,0.3,0.5,19,27,72,8.5,0
2022-05-22T16:30,8.61,22.84,101.2,1018.3,3,0.3,0.4,20,26,77,8.7,0
2022-05-22T17:00,8.46,22.77,101.15,1018.24,3,0.3,0.5,21,27,50,8.8,100
2022-05-22T17:30,8.47,22.68,101.06,1018.17,3,0.4,0.7,20,28,52,8.5,100
2022-05-22T18:00,8.48,22.65,100.95,1018.15,3,0.5,0.8,21,28,70,8.5,100
2022-05-22T18:30,8.59,22.65,100.94,1018.15,3,0.5,0.9,19,26,36,8.6,100
2022-05-22T19:00,8.57,22.66,100.87,1018.16,3.2,0.5,0.8,17,23,51,8.6,100
2022-05-22T19:30,8.5,22.69,100.86,1018.18,3.3,0.6,1,15,19,62,8.6,100
2022-05-22T20:00,8.37,22.74,100.82,1018.22,3.1,0.5,0.8,17,23,57,8.6,100
2022-05-22T20:30,8.39,22.73,100.82,1018.21,3.2,0.5,0.9,14,19,74,8.7,100
2022-05-22T21:00,8.17,22.72,100.81,1018.2,3.3,0.6,0.8,11,15,30,8.7,100
2022-05-22T21:30,8.18,22.71,100.87,1018.2,3.3,0.5,0.8,20,25,340,8.4,100
2022-05-22T22:00,8.13,22.68,100.87,1018.17,3.3,0.5,0.8,17,24,9,8.5,100
2022-05-22T22:30,8.05,22.68,100.87,1018.17,3.6,0.7,1.1,3,9,28,8.5,100
2022-05-22T23:00,7.99,22.7,100.87,1018.19,3.7,0.6,1,13,17,136,8.7,100
2022-05-22T23:30,8.09,22.73,100.92,1018.21,4,0.6,1,16,20,176,8,100
2022-05-23T00:00,8.01,22.86,100.93,1018.32,4.1,0.6,0.8,18,25,207,7.9,100
2022-05-23T00:30,7.76,23.03,101.03,1018.45,4.3,0.5,0.8,15,20,242,7.6,100
2022-05-23T01:00,7.57,23.11,101.11,1018.52,4.2,0.4,0.7,18,25,273,7.7,100
2022-05-23T01:30,7.42,23.21,101.15,1018.6,4,0.5,0.7,25,32,245,8.2,100
2022-05-23T02:00,7.29,23.27,101.22,1018.65,3.2,0.6,0.9,25,35,270,8.3,100
2022-05-23T02:30,7.31,23.31,101.33,1018.68,3,0.6,0.7,17,23,305,9.2,89
2022-05-23T03:00,7.23,23.37,101.4,1018.73,3.1,0.6,0.8,19,24,312,9,87
2022-05-23T03:30,7.14,23.45,101.45,1018.79,3,0.6,1.1,23,29,285,9,80
2022-05-23T04:00,7.15,23.47,101.490005,1018.81,3.2,0.7,0.9,17,25,276,8.5,80
2022-05-23T04:30,7.12,23.51,101.57,1018.84,3.1,0.7,1.1,25,33,316,8.4,78
2022-05-23T05:00,7.07,23.59,101.62,1018.91,3.3,0.9,1.3,27,34,305,7.7,77
2022-05-23T05:30,7.03,23.72,101.68,1019.01,3.3,0.9,1.5,30,43,311,7.3,77
2022-05-23T06:00,6.95,23.88,101.740005,1019.14,3.2,0.8,1.3,24,33,320,7,81
2022-05-23T06:30,6.73,24.08,101.82,1019.3,3.1,0.8,1.1,28,36,331,6.7,75
2022-05-23T07:00,6.04,24.5,101.909996,1019.64,3.1,0.8,1.3,29,35,318,6.3,73
2022-05-23T07:30,5.37,24.83,101.92,1019.9,3,0.7,1.1,24,29,317,6,72
2022-05-23T08:00,5.52,24.7,101.97,1019.8,3,0.6,0.9,17,21,303,5.9,72
2022-05-23T08:30,5.55,24.62,102.03,1019.74,3,0.5,1,16,20,298,5.7,72
2022-05-23T09:00,5.68,24.57,102.07,1019.69,3,0.5,0.8,18,24,300,5.7,71
2022-05-23T09:30,5.75,24.56,102.11,1019.69,2.8,0.5,0.7,14,18,287,5.7,72
2022-05-23T10:00,5.75,24.57,102.15,1019.69,2.8,0.4,0.7,20,26,317,5.6,71
2022-05-23T10:30,5.75,24.57,102.2,1019.69,2.8,0.4,0.7,18,26,296,5.6,70
2022-05-23T11:00,5.74,24.58,102.240005,1019.7,2.8,0.5,0.7,20,26,293,5.5,75
2022-05-23T11:30,5.77,24.58,102.240005,1019.7,2.9,0.4,0.7,18,24,340,5.6,71
2022-05-23T12:00,5.81,24.58,102.28,1019.7,2.9,0.4,0.7,14,21,346,5.9,69
2022-05-23T12:30,5.87,24.58,102.3,1019.7,2.8,0.3,0.5,14,19,332,6.2,71
2022-05-23T13:00,5.93,24.58,102.32,1019.7,2.8,0.4,0.6,10,16,318,6.4,68
2022-05-23T13:30,6.04,24.59,102.33,1019.71,2.9,0.3,0.5,2,5,277,6.9,68
2022-05-23T14:00,6.2,24.59,102.340004,1019.71,2.9,0.3,0.5,6,10,182,6.9,68
2022-05-23T14:30,6.34,24.59,102.37,1019.71,3.2,0.3,0.4,14,19,238,6,80
2022-05-23T15:00,6.18,24.6,102.38,1019.72,2.9,0.2,0.3,17,21,235,6.1,77
2022-05-23T15:30,6.18,24.59,102.39,1019.71,3,0.2,0.4,20,25,219,6.1,73
2022-05-23T16:00,6.25,24.59,102.4,1019.71,2.4,0.2,0.4,19,24,224,6,78
2022-05-23T16:30,6.19,24.59,102.4,1019.71,2.4,0.2,0.3,21,26,251,6.2,76
2022-05-23T17:00,6.14,24.58,102.409996,1019.7,2.6,0.4,0.7,22,30,249,6.2,77
2022-05-23T17:30,6.36,24.55,102.409996,1019.68,2.4,0.3,0.4,19,23,226,6.3,78
2022-05-23T18:00,6.32,24.52,102.4,1019.65,2.5,0.3,0.4,18,22,234,6.5,79
